OBJECTID,fclass,Shape_Length
1,4,0.0952104643431
2,5,0.0488631544319
3,8,0.0139175380613
4,7,0.109288970018
5,7,0.116678710714
6,5,0.121887497349
7,7,0.169804376951
8,7,0.0074718207796
9,8,0.00635337462104
10,8,0.00324441361376
11,5,0.0348743969592
12,7,0.00259679322674
13,8,0.00570129004385
14,7,0.0427951129909
15,4,0.0386398247662
16,4,0.046611571422
17,7,0.0385741708998
18,4,0.00139495555529
19,7,0.00271827187874
20,1,0.0159349558785
21,4,0.0280876960105
22,5,0.0575391081739
23,4,0.01153215036
24,4,0.00661166167501
25,5,0.0235499939854
26,4,0.0120064361971
27,7,0.117610745093
28,5,0.133032156568
29,7,0.10478313167
30,7,0.00790035474955
31,7,0.0569211333028
32,5,0.0205560293723
33,5,0.133061587887
34,7,0.191510782984
35,7,0.0577245863601
36,7,0.108937397745
37,4,0.063281526267
38,7,0.143854416214
39,7,0.0198578400438
40,7,0.0591737568827
41,5,0.0250205213338
42,7,0.00340154991744
43,7,0.00503842411614
44,7,0.0129938035908
45,7,0.0110024022936
46,4,0.010657338063
47,4,0.0247066238445
48,7,0.00516878928847
49,5,0.121824304223
50,7,0.00286195259463
51,7,0.172341727571
52,8,0.000279269178276
53,7,0.172283884748
54,4,0.0254558966458
55,1,0.00559160744541
56,4,0.0309665375184
57,4,0.0486938455423
58,4,0.012557282054
59,5,0.047499694201
60,4,0.0147928933639
61,7,0.0726560188412
62,2,0.00905138243454
63,2,0.00813382395264
64,2,0.000207326347683
65,2,0.00387584899494
66,8,0.070534803261
67,7,0.117690775396
68,8,0.0655066582034
69,2,0.0120724960298
70,1,0.00743613916799
71,4,0.0261238545196
72,4,0.0543710746196
73,4,0.00952790862431
74,4,0.00943874686969
75,4,0.0502487330992
76,1,0.0085128646302
77,1,0.0117640624292
78,5,0.11238805639
79,7,0.0950414059744
80,4,0.0117911075958
81,2,0.0171663839165
82,1,0.0112432874515
83,2,0.00356993478554
84,5,0.112241658197
85,4,0.0950915261882
86,2,0.00364635990338
87,4,0.0380884023141
88,4,0.0843731635716
89,1,0.0182931656422
90,4,0.0315988453172
91,4,0.0591341105401
92,4,0.0269956643277
93,4,0.0214675890275
94,4,0.0217875623725
95,5,0.111645243439
96,4,0.0198321121024
97,5,0.0677989243189
98,4,0.0315850223884
99,1,0.0113936347606
100,4,0.0270024165444
101,5,0.092100860766
102,5,0.0922108192857
103,4,0.0190970722828
104,5,0.0636517786215
105,7,0.104950378126
106,7,0.0440883103187
107,4,0.0150866462175
108,4,0.0213877252492
109,4,0.0207672333897
110,4,0.0194392072837
111,4,0.029676782104
112,4,0.0213287200349
113,4,0.041711395434
114,4,0.0167881335118
115,4,0.0262452564286
116,1,0.0127240974824
117,1,0.00741958823892
118,1,0.0104411831517
119,1,0.00682813263707
120,4,0.0130279665659
121,4,0.00589015252019
122,4,0.0265089920668
123,4,0.0421385359972
124,2,0.00246152232731
125,2,0.0044321119814
126,1,0.00343335903735
127,2,0.00723654346718
128,2,0.0105496060715
129,1,0.00711341710049
130,1,0.00944453177795
131,1,0.00156233766064
132,4,0.00647195730285
133,1,0.00536433813981
134,2,0.00637713384159
135,2,0.00625224828344
136,1,0.0363897413963
137,2,0.0105935941428
138,4,0.0178279932375
139,4,0.0129930029296
140,1,0.0436017433616
141,4,0.00174070747909
142,4,0.0030473419642
143,4,0.0199218968907
144,1,0.00109269942063
145,1,0.00763917473197
146,1,0.0014523465274
147,1,0.0072649225585
148,4,0.0100119875904
149,2,0.00108292130777
150,4,0.0080414282597
151,4,0.0194047904591
152,2,0.00372250075097
153,4,0.00552864145463
154,4,0.00903869631587
155,4,0.0611691812179
156,1,0.0072904178986
157,1,0.0126249224941
158,5,0.0398499575621
159,4,0.00286675594418
160,2,0.00525379081605
161,4,0.0144222634625
162,2,0.00875892426265
163,2,0.00128026315475
164,2,0.00429847717051
165,7,0.0495860163068
166,4,0.016527083142
167,7,0.10959974823
168,2,0.00352431966806
169,7,0.022633092753
170,7,0.0427533570624
171,7,0.107694031971
172,4,0.0237786980616
173,4,0.0159347982616
174,4,0.0343738068992
175,5,0.0117373144907
176,1,0.00444093655444
177,4,0.0225058310095
178,5,0.00317005662658
179,3,0.000702310932541
180,1,0.0106025501508
181,3,0.0016155149981
182,1,0.00566280466047
183,4,0.00710133291807
184,4,0.0253254102464
185,4,0.0149526793191
186,4,0.0224857093237
187,2,0.00480645181606
188,2,0.00744948980763
189,4,0.0340822872027
190,2,0.0106480272021
191,2,0.0197266100595
192,2,0.0266428540574
193,2,0.0140758012343
194,2,0.00705401962276
195,2,0.000787025918939
196,2,0.00124363048711
197,2,0.0298112292212
198,2,0.0091390212839
199,2,0.00594282839851
200,2,0.00916532365245
201,2,0.00377083816935
202,2,0.0026681360223
203,2,0.0040660717013
204,7,0.00429566947901
205,2,0.000676794610128
206,2,0.00375227204723
207,2,0.000658649093684
208,2,0.000971607488289
209,2,0.0016858773471
210,2,0.00152180823204
211,2,0.00397083341273
212,2,0.00167750633269
213,2,0.00566510782119
214,2,0.00429266328772
215,2,0.00382891090207
216,2,0.00107021831915
217,2,0.00458704472023
218,2,0.00161526483995
219,2,0.00106180763427
220,2,0.0013441439481
221,2,0.00147858067937
222,2,0.00065397712388
223,2,0.0267605584465
224,2,0.000569214346055
225,2,0.000651606973104
226,2,0.000398865385838
227,2,0.00157481325749
228,2,0.00114777481367
229,2,0.00102091298864
230,2,0.00123163519903
231,2,0.00147995318033
232,2,0.00138838790767
233,2,0.00115151021122
234,2,0.00137741101311
235,2,0.00194610819032
236,2,0.00109271975437
237,2,0.00179354637078
238,2,0.00159405060501
239,2,0.00437572509229
240,2,0.00392530092791
241,2,0.000589202038237
242,2,0.00293464315874
243,2,0.000854279638733
244,2,0.000743536583762
245,2,0.000997996049087
246,2,0.00210855256222
247,2,0.00292845575242
248,2,0.000673147366284
249,2,0.00140765564426
250,2,0.00282487991112
251,2,0.00103153219304
252,2,0.00106596409644
253,2,0.00148263466658
254,2,0.00290150205047
255,2,0.000760663124966
256,2,0.00573992376139
257,2,0.00686622590882
258,2,0.00389371708611
259,2,0.000737784414335
260,2,0.000700558296468
261,2,0.00473677748587
262,2,0.00312844120275
263,2,0.00327409228094
264,2,0.00453807610874
265,2,0.00346712532704
266,2,0.00381553894969
267,2,0.00204832096902
268,3,0.0040933825528
269,7,0.0211990862727
270,7,0.00282250446335
271,7,0.129442181097
272,4,0.00268520099268
273,1,0.00541342246299
274,4,0.0105276519227
275,1,0.00947513115615
276,4,0.0262062061634
277,1,0.00296746190368
278,4,0.0116931764343
279,4,0.0123271537562
280,5,0.0208771611004
281,7,0.0037200393179
282,7,0.00371979495525
283,4,0.0274113238385
284,5,0.0899243993015
285,4,0.0325826347804
286,4,0.00757254291671
287,2,0.00461222771154
288,2,0.00798410164087
289,2,0.00876322214912
290,5,0.0489242931541
291,7,0.146706966696
292,7,0.147087683786
293,4,0.0173721455944
294,4,0.00502714578942
295,2,0.00391561118597
296,4,0.0132498546462
297,7,0.0403422993389
298,4,0.0612460206838
299,4,0.000345337463373
300,4,0.000381232661778
301,2,0.0066913251095
302,5,0.000195508845497
303,2,0.0112768706212
304,4,0.0401225778162
305,4,0.0400545369952
306,4,0.0155064195905
307,4,0.0155128195687
308,4,0.0182452196736
309,4,0.0279278264261
310,4,0.0127676937407
311,4,0.0074195710293
312,2,0.0119589891267
313,2,0.00262430843194
314,2,0.0191502511077
315,4,0.00187920073509
316,4,0.0123593032295
317,4,0.00952510322267
318,4,0.00496560659996
319,2,0.003709886295
320,4,0.0212572036722
321,2,0.00283469404309
322,2,0.0114885034593
323,2,0.042140841947
324,4,0.0177779263095
325,4,0.0166320271965
326,4,0.0053161200147
327,4,0.00540577784418
328,4,0.00539737932996
329,1,0.00276028742207
330,2,0.00042609785638
331,4,0.00711433133161
332,4,0.000686144797452
333,2,0.00373496751839
334,4,0.00120324452949
335,2,0.00440447121555
336,3,0.00236388990079
337,3,0.000860111947795
338,3,0.00696012527974
339,3,0.0142842453595
340,3,0.00672426044539
341,3,0.00227952659924
342,1,0.00288960045755
343,1,0.000453027410988
344,1,0.000636953889818
345,1,0.0112398378306
346,1,0.000823197191443
347,3,0.00035352895728
348,7,0.000763475366326
349,1,0.00278891762025
350,1,0.00149385068964
351,1,0.000322366050155
352,5,0.022307395796
353,7,0.00930440273321
354,7,0.0093062125126
355,2,0.0082284150133
356,2,0.00361233056088
357,2,0.00103776557169
358,2,0.00331236265503
359,2,0.004284167549
360,3,0.00820678315093
361,3,0.00237241730504
362,3,0.00136621416137
363,3,0.000211677424513
364,4,0.000118583138535
365,2,0.00325272597134
366,2,0.00560939294805
367,2,0.00131232249271
368,2,0.00111163782659
369,2,0.00334730957634
370,2,0.00182943158186
371,2,0.00268103932315
372,2,0.00206252061798
373,2,0.00209780938864
374,2,0.0015527222941
375,2,0.00704768919595
376,2,0.00450508527186
377,2,0.00333689060377
378,4,0.00312790386903
379,2,0.0072333260634
380,4,0.0231373996725
381,4,0.031224687877
382,2,0.0125312523131
383,4,0.0117379900865
384,4,0.0122693953993
385,2,0.0099179538184
386,2,0.0029533523439
387,4,0.00733615168322
388,4,0.0103900457654
389,7,0.00357728368311
390,2,0.00607343497055
391,1,0.0330085713272
392,2,0.00430827321745
393,2,0.00319442243123
394,2,0.00656523939429
395,2,0.0060186356612
396,3,0.00116902474257
397,3,0.00142424088662
398,3,0.00287067900041
399,3,0.00211045511974
400,3,0.000614118244826
401,3,0.000613917845088
402,3,0.000613719619639
403,3,0.000488200316598
404,3,0.00137752577807
405,3,0.000620905492431
406,3,0.000618149662409
407,3,0.000510905532924
408,2,0.00198828239715
409,2,0.00592755143176
410,4,0.0134217903921
411,2,0.0189401067027
412,2,0.00671745400808
413,2,0.00742261838293
414,2,0.00648524410685
415,2,0.00597483582254
416,1,0.0098112712326
417,7,0.0068992393237
418,7,0.00758587529687
419,2,0.0026950342423
420,2,0.00106699978453
421,4,0.031407889598
422,4,0.0161266545434
423,2,0.00425196474791
424,1,0.065491955055
425,2,0.00402965772966
426,7,0.00109199516945
427,5,0.000831103048472
428,7,0.000989443434884
429,5,0.000801550797101
430,2,0.00413859696085
431,2,0.0126847834632
432,4,0.027042392898
433,3,0.00640004156261
434,3,0.00238686831054
435,2,0.0107737298337
436,2,0.0126094765633
437,3,0.0167233524195
438,4,0.0340728366028
439,4,0.00877776068061
440,4,0.00886483561647
441,2,0.00927399521924
442,2,0.004515103012
443,4,0.0117009427723
444,4,0.012319012338
445,1,0.0036299272148
446,2,0.00250718489237
447,1,0.0038927215602
448,1,0.00278560692432
449,1,0.00372959748186
450,1,0.00135704560683
451,1,0.00133620161946
452,1,0.000447658512591
453,1,0.000448393559399
454,5,0.0221123667356
455,2,0.00334393426085
456,7,0.000453854080917
457,2,0.00463326005977
458,2,0.00226520543709
459,2,0.00236032441367
460,2,0.00354968282795
461,2,0.00515915114455
462,1,0.000599971406349
463,1,0.000557201315708
464,4,0.0307104178643
465,2,0.00626758163016
466,4,0.0151841275742
467,4,0.0159805074255
468,7,0.0218002240366
469,2,0.0058168354185
470,2,0.00528538729409
471,2,0.00774356970691
472,2,0.00189120670397
473,5,0.0584710909023
474,1,0.00191537775752
475,1,0.00662502703846
476,1,0.00256385359724
477,1,0.000303793538217
478,1,0.00397169443098
479,1,0.00142597306642
480,1,0.000572179524299
481,1,0.00231522397097
482,2,0.00596484324332
483,2,0.00589848736759
484,3,0.000721796871268
485,3,0.00163249553288
486,3,0.00378246554013
487,3,0.00407192086483
488,3,0.00500598715935
489,1,0.000950832974373
490,2,0.00433594377741
491,2,0.00278610602974
492,2,0.00634436384445
493,2,0.00249474700425
494,5,0.00691202966753
495,2,0.00982472240172
496,1,0.00125971331707
497,2,0.00470127035253
498,1,0.000729355974928
499,1,0.00104248420225
500,2,0.0346091620799
501,7,0.00128034365001
502,2,0.0348765431037
503,2,0.0064433536074
504,3,0.00472691236388
505,2,0.0026517139196
506,4,0.0142373699616
507,2,0.00249408131593
508,2,0.00934422440982
