OBJECTID,fclass,Shape_Length
999,1,0.00189316361229
1000,1,0.00160778863017
1001,1,0.00114150982897
1002,1,0.00120824988916
1003,1,0.00133687302605
1004,3,0.000778229294779
1005,1,0.00110373477207
1006,3,0.000980778287337
1007,3,0.000981179731758
1008,3,0.000981477904082
1009,3,0.000689055222885
1010,3,0.000437834414101
1011,3,0.00171414577363
1012,3,0.000701761248493
1013,1,0.00374073008321
1014,3,0.000943808293643
1015,1,0.00106760300365
1016,1,0.000909848611505
1017,1,0.00156019721996
1018,1,0.00466073224549
1019,1,0.0030688659834
1020,1,0.00160860235781
1021,1,0.00301058314652
1022,3,0.000763754177734
1023,3,0.000672346814566
1024,1,0.00072124962346
1025,1,0.00412569691472
1026,1,0.00433457408148
1027,1,0.00838553089463
1028,1,0.00172996487136
1029,1,0.000810532174484
1030,1,0.00452163573115
1031,1,0.0029967562169
1032,1,0.00215821272362
1033,1,0.00326097139407
1034,1,0.00474907265697
1035,1,0.00569604493964
1036,3,0.000555316462513
1037,1,0.0023583650277
1038,1,0.00240944434216
1039,3,0.00205357457764
1040,3,0.00209768180427
1041,3,0.00338587246965
1042,1,0.00106942902547
1043,3,0.00172670039405
1044,1,0.00096412476788
1045,1,0.00106230179604
1046,1,0.00221477601396
1047,1,0.000801955858028
1048,1,0.00296382335692
1049,3,0.00127508470502
1050,1,0.00276224986236
1051,3,0.000831097102624
1052,3,0.000733622227694
1053,3,0.00160444061781
1054,3,0.0024544395084
1055,3,0.00197962978759
1056,3,0.00100911870722
1057,3,0.00307496588168
1058,1,0.00212285450845
1059,1,0.00114189125436
1060,1,0.00252948892506
1061,1,0.00163446061844
1062,1,0.00165420277257
1063,1,0.00182252065206
1064,1,0.00279430171368
1065,1,0.00256440428781
1066,1,0.000119288020275
1067,1,0.00585500618529
1068,1,0.00712572597129
1069,1,0.0027712048007
1070,1,0.00598745589462
1071,3,0.00315717005688
1072,1,0.00362255501052
1073,3,0.0013907998441
1074,3,0.000433031715249
1075,3,0.00197437061703
1076,3,0.00273724466949
1077,3,0.00170172996868
1078,7,0.00362739332274
1079,5,0.0124334624976
1080,3,0.000569114042383
1081,3,0.00667124928471
1082,3,0.00302707103799
1083,3,0.000354840718374
1084,3,0.00106042685359
1085,3,0.00314211825295
1086,3,0.000566337168007
1087,3,0.00248519228058
1088,3,0.00138999575427
1089,3,0.00367090764078
1090,3,0.00192997816197
1091,1,0.0123419959292
1092,1,0.00553148867729
1093,1,0.00331496988541
1094,1,0.00172200578443
1095,1,0.00625070010972
1096,1,0.00457597833673
1097,1,0.00456450834286
1098,1,0.00249757584416
1099,1,0.00127047608329
1100,1,0.00132859024173
1101,1,0.00258868509378
1102,1,0.0100442172988
1103,1,0.0012822758686
1104,1,0.00126142320387
1105,1,0.00620743882101
1106,1,0.00131242491141
1107,1,0.00722248548668
1108,1,0.00308052434738
1109,1,0.00260277616642
1110,1,0.00249917202071
1111,4,0.0137649586942
1112,3,0.00164833116283
1113,3,0.00561167369542
1114,1,0.00408670670999
1115,1,0.00234039189759
1116,1,0.00430369173118
1117,1,0.00238093445229
1118,1,0.00505407905903
1119,1,0.00432296994851
1120,1,0.00254368364905
1121,1,0.00199063277992
1122,1,0.00176662479987
1123,1,0.00208782997917
1124,1,0.00092629412586
1125,1,0.00505741035946
1126,1,0.0011838788113
1127,1,0.00388472093154
1128,1,0.0124630736445
1129,1,0.00263816941471
1130,1,0.00533145585689
1131,1,0.00174636941066
1132,1,0.00645456424431
1133,1,0.0173271956472
1134,1,0.00145791196093
1135,1,0.00475518683874
1136,1,0.00394956897097
1137,1,0.00545189096885
1138,1,0.000862060408578
1139,1,0.004911391164
1140,1,0.00487835425052
1141,1,0.00169632864115
1142,1,0.00372335018161
1143,1,0.00114678537147
1144,1,0.00315022553423
1145,1,0.00625757631363
1146,1,0.00549446831244
1147,1,0.00611964756522
1148,1,0.0024220344697
1149,1,0.00102033111278
1150,1,0.00702480266625
1151,1,0.00351831610685
1152,1,0.00395804577573
1153,1,0.00395010917023
1154,1,0.00445472911715
